Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,Experiment,Experiment.1,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,major_cell_type,Organism,Platform,protocol,ReleaseDate,Sample Name,source_name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
SRR3641106,RNA-Seq,150,43671150,PRJNA324641,SAMN05211642,16471312,GEO,public,SRX1827292,OGC14-sal,GSM2190094,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190094,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641107,RNA-Seq,150,54397950,PRJNA324641,SAMN05211643,20283079,GEO,public,SRX1827293,OGC16-sal,GSM2190095,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190095,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641108,RNA-Seq,150,54306000,PRJNA324641,SAMN05211643,20374352,GEO,public,SRX1827293,OGC16-sal,GSM2190095,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190095,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641109,RNA-Seq,150,53613900,PRJNA324641,SAMN05211643,20240970,GEO,public,SRX1827293,OGC16-sal,GSM2190095,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190095,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641110,RNA-Seq,150,53953800,PRJNA324641,SAMN05211643,20417313,GEO,public,SRX1827293,OGC16-sal,GSM2190095,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190095,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641111,RNA-Seq,150,80095350,PRJNA324641,SAMN05211644,27810463,GEO,public,SRX1827294,OGC16-sal,GSM2190096,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190096,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641112,RNA-Seq,150,86250,PRJNA324641,SAMN05211645,70354,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641113,RNA-Seq,150,87300,PRJNA324641,SAMN05211645,71392,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641114,RNA-Seq,150,89700,PRJNA324641,SAMN05211645,71479,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641115,RNA-Seq,150,97050,PRJNA324641,SAMN05211645,73747,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641116,RNA-Seq,150,31479750,PRJNA324641,SAMN05211645,11574496,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641117,RNA-Seq,150,30476850,PRJNA324641,SAMN05211645,11175164,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641118,RNA-Seq,150,30661350,PRJNA324641,SAMN05211645,11344529,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641119,RNA-Seq,150,30507750,PRJNA324641,SAMN05211645,11281671,GEO,public,SRX1827295,OGC09-sal,GSM2190097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190097,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641120,RNA-Seq,150,46037250,PRJNA324641,SAMN05211646,15435665,GEO,public,SRX1827296,OGC07-sal,GSM2190098,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190098,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641121,RNA-Seq,150,45807150,PRJNA324641,SAMN05211646,15455872,GEO,public,SRX1827296,OGC07-sal,GSM2190098,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190098,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641122,RNA-Seq,150,45247200,PRJNA324641,SAMN05211646,15354699,GEO,public,SRX1827296,OGC07-sal,GSM2190098,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190098,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641123,RNA-Seq,150,45116400,PRJNA324641,SAMN05211646,15413387,GEO,public,SRX1827296,OGC07-sal,GSM2190098,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190098,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641124,RNA-Seq,150,51137400,PRJNA324641,SAMN05212010,19255666,GEO,public,SRX1827297,OGC11-sal,GSM2190099,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190099,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641125,RNA-Seq,150,49135950,PRJNA324641,SAMN05212010,18533088,GEO,public,SRX1827297,OGC11-sal,GSM2190099,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190099,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641126,RNA-Seq,150,49785150,PRJNA324641,SAMN05212010,18894990,GEO,public,SRX1827297,OGC11-sal,GSM2190099,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190099,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641127,RNA-Seq,150,48924150,PRJNA324641,SAMN05212010,18596923,GEO,public,SRX1827297,OGC11-sal,GSM2190099,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190099,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641128,RNA-Seq,150,50583750,PRJNA324641,SAMN05212011,18751537,GEO,public,SRX1827298,OGC14-sal,GSM2190100,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190100,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641129,RNA-Seq,150,50226600,PRJNA324641,SAMN05212011,18713782,GEO,public,SRX1827298,OGC14-sal,GSM2190100,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190100,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641130,RNA-Seq,150,49903950,PRJNA324641,SAMN05212011,18712308,GEO,public,SRX1827298,OGC14-sal,GSM2190100,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190100,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641131,RNA-Seq,150,49954650,PRJNA324641,SAMN05212011,18787476,GEO,public,SRX1827298,OGC14-sal,GSM2190100,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190100,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641132,RNA-Seq,150,75538500,PRJNA324641,SAMN05212012,27918534,GEO,public,SRX1827299,OGC16-sal,GSM2190101,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190101,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641133,RNA-Seq,150,75031050,PRJNA324641,SAMN05212012,27883869,GEO,public,SRX1827299,OGC16-sal,GSM2190101,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190101,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641134,RNA-Seq,150,74213700,PRJNA324641,SAMN05212012,27754659,GEO,public,SRX1827299,OGC16-sal,GSM2190101,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190101,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641135,RNA-Seq,150,74590200,PRJNA324641,SAMN05212012,27968997,GEO,public,SRX1827299,OGC16-sal,GSM2190101,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190101,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641136,RNA-Seq,150,77531100,PRJNA324641,SAMN05211647,27015695,GEO,public,SRX1827300,OGC16-sal,GSM2190102,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190102,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641137,RNA-Seq,150,83534700,PRJNA324641,SAMN05211648,35008968,GEO,public,SRX1827301,OGC09-sal,GSM2190103,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190103,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641138,RNA-Seq,150,81171150,PRJNA324641,SAMN05211648,34090354,GEO,public,SRX1827301,OGC09-sal,GSM2190103,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190103,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641139,RNA-Seq,150,82072350,PRJNA324641,SAMN05211648,34876984,GEO,public,SRX1827301,OGC09-sal,GSM2190103,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190103,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641140,RNA-Seq,150,80999400,PRJNA324641,SAMN05211648,34268822,GEO,public,SRX1827301,OGC09-sal,GSM2190103,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190103,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641141,RNA-Seq,150,61800,PRJNA324641,SAMN05212009,60919,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641142,RNA-Seq,150,59400,PRJNA324641,SAMN05212009,59462,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641143,RNA-Seq,150,58950,PRJNA324641,SAMN05212009,58615,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641144,RNA-Seq,150,56400,PRJNA324641,SAMN05212009,58547,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641145,RNA-Seq,150,71362950,PRJNA324641,SAMN05212009,26478642,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641146,RNA-Seq,150,68672850,PRJNA324641,SAMN05212009,25505584,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641147,RNA-Seq,150,69614100,PRJNA324641,SAMN05212009,26047303,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641148,RNA-Seq,150,68625300,PRJNA324641,SAMN05212009,25662096,GEO,public,SRX1827302,OGC07-sal,GSM2190104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190104,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641149,RNA-Seq,150,49719600,PRJNA324641,SAMN05212013,18768509,GEO,public,SRX1827303,OGC11-sal,GSM2190105,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190105,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641150,RNA-Seq,150,47650950,PRJNA324641,SAMN05212013,17998708,GEO,public,SRX1827303,OGC11-sal,GSM2190105,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190105,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641151,RNA-Seq,150,48347250,PRJNA324641,SAMN05212013,18407399,GEO,public,SRX1827303,OGC11-sal,GSM2190105,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190105,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641152,RNA-Seq,150,47488350,PRJNA324641,SAMN05212013,18077193,GEO,public,SRX1827303,OGC11-sal,GSM2190105,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190105,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641153,RNA-Seq,150,39264600,PRJNA324641,SAMN05212014,14740799,GEO,public,SRX1827304,OGC14-sal,GSM2190106,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190106,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641154,RNA-Seq,150,39117600,PRJNA324641,SAMN05212014,14768709,GEO,public,SRX1827304,OGC14-sal,GSM2190106,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190106,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641155,RNA-Seq,150,38709000,PRJNA324641,SAMN05212014,14728756,GEO,public,SRX1827304,OGC14-sal,GSM2190106,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190106,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641156,RNA-Seq,150,38854050,PRJNA324641,SAMN05212014,14805992,GEO,public,SRX1827304,OGC14-sal,GSM2190106,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190106,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641157,RNA-Seq,150,77146650,PRJNA324641,SAMN05212015,32443304,GEO,public,SRX1827305,OGC09-sal,GSM2190107,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190107,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641158,RNA-Seq,150,75099750,PRJNA324641,SAMN05212015,31683366,GEO,public,SRX1827305,OGC09-sal,GSM2190107,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190107,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641159,RNA-Seq,150,75164700,PRJNA324641,SAMN05212015,32051931,GEO,public,SRX1827305,OGC09-sal,GSM2190107,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190107,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641160,RNA-Seq,150,74448300,PRJNA324641,SAMN05212015,31659519,GEO,public,SRX1827305,OGC09-sal,GSM2190107,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190107,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641161,RNA-Seq,150,63985950,PRJNA324641,SAMN05212016,24124005,GEO,public,SRX1827306,OGC11-sal,GSM2190108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190108,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641162,RNA-Seq,150,60889950,PRJNA324641,SAMN05212016,22996672,GEO,public,SRX1827306,OGC11-sal,GSM2190108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190108,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641163,RNA-Seq,150,62181450,PRJNA324641,SAMN05212016,23670406,GEO,public,SRX1827306,OGC11-sal,GSM2190108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190108,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641164,RNA-Seq,150,59606400,PRJNA324641,SAMN05212016,22873261,GEO,public,SRX1827306,OGC11-sal,GSM2190108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190108,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641165,RNA-Seq,150,40949250,PRJNA324641,SAMN05212017,15268835,GEO,public,SRX1827307,OGC14-sal,GSM2190109,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190109,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641166,RNA-Seq,150,40694400,PRJNA324641,SAMN05212017,15253860,GEO,public,SRX1827307,OGC14-sal,GSM2190109,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190109,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641167,RNA-Seq,150,40499400,PRJNA324641,SAMN05212017,15279126,GEO,public,SRX1827307,OGC14-sal,GSM2190109,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190109,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641168,RNA-Seq,150,40667250,PRJNA324641,SAMN05212017,15370618,GEO,public,SRX1827307,OGC14-sal,GSM2190109,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190109,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641169,RNA-Seq,150,49574400,PRJNA324641,SAMN05212018,18661932,GEO,public,SRX1827308,OGC16-sal,GSM2190110,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190110,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641170,RNA-Seq,150,49299150,PRJNA324641,SAMN05212018,18661479,GEO,public,SRX1827308,OGC16-sal,GSM2190110,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190110,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641171,RNA-Seq,150,48593850,PRJNA324641,SAMN05212018,18530989,GEO,public,SRX1827308,OGC16-sal,GSM2190110,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190110,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641172,RNA-Seq,150,48844350,PRJNA324641,SAMN05212018,18683022,GEO,public,SRX1827308,OGC16-sal,GSM2190110,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190110,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641173,RNA-Seq,150,89692800,PRJNA324641,SAMN05212019,30814722,GEO,public,SRX1827309,OGC16-sal,GSM2190111,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190111,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641174,RNA-Seq,150,44885250,PRJNA324641,SAMN05212020,15008868,GEO,public,SRX1827310,OGC09-sal,GSM2190112,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190112,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641175,RNA-Seq,150,44833200,PRJNA324641,SAMN05212020,15074541,GEO,public,SRX1827310,OGC09-sal,GSM2190112,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190112,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641176,RNA-Seq,150,44412450,PRJNA324641,SAMN05212020,15003928,GEO,public,SRX1827310,OGC09-sal,GSM2190112,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190112,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641177,RNA-Seq,150,44180550,PRJNA324641,SAMN05212020,15027591,GEO,public,SRX1827310,OGC09-sal,GSM2190112,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190112,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641178,RNA-Seq,150,45831600,PRJNA324641,SAMN05212021,15519185,GEO,public,SRX1827311,OGC07-sal,GSM2190113,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190113,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641179,RNA-Seq,150,45483000,PRJNA324641,SAMN05212021,15481247,GEO,public,SRX1827311,OGC07-sal,GSM2190113,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190113,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641180,RNA-Seq,150,45294600,PRJNA324641,SAMN05212021,15528893,GEO,public,SRX1827311,OGC07-sal,GSM2190113,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190113,striatum,SRP076212,sra,s3,s3.us-east-1
SRR3641181,RNA-Seq,150,44966400,PRJNA324641,SAMN05212021,15501223,GEO,public,SRX1827311,OGC07-sal,GSM2190113,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neuron,Mus musculus,ILLUMINA,FACS-scRNA-Seq,2016-07-18T00:00:00Z,GSM2190113,striatum,SRP076212,sra,s3,s3.us-east-1
