Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,c1_chip_id,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,experiment_sample_name,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR1974754,postnatal 50 years,RNA-Seq,302,2161070928,PRJNA281204,SAMN03486167,1078846331,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996072,AB_S4,GSM1658082,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658082,Brain,SRP057196,cortex
SRR1974755,postnatal 63 years,RNA-Seq,150,270342900,PRJNA281204,SAMN03486174,127374310,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996073,AB_S5,GSM1658083,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658083,Brain,SRP057196,cortex
SRR1974756,postnatal 63 years,RNA-Seq,150,209717850,PRJNA281204,SAMN03486175,99739454,nochipID3,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996074,AB_S5,GSM1658084,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658084,Brain,SRP057196,cortex
SRR1974757,postnatal 63 years,RNA-Seq,150,214897350,PRJNA281204,SAMN03486116,104380555,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996075,AB_S5,GSM1658085,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658085,Brain,SRP057196,cortex
SRR1974758,postnatal 63 years,RNA-Seq,150,193769850,PRJNA281204,SAMN03486117,91963181,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996076,AB_S5,GSM1658086,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658086,Brain,SRP057196,cortex
SRR1974759,postnatal 63 years,RNA-Seq,150,233130000,PRJNA281204,SAMN03486118,115451417,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996077,AB_S5,GSM1658087,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658087,Brain,SRP057196,cortex
SRR1974760,postnatal 63 years,RNA-Seq,150,300558600,PRJNA281204,SAMN03486119,142420889,nochipID3,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996078,AB_S5,GSM1658088,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658088,Brain,SRP057196,cortex
SRR1974761,postnatal 63 years,RNA-Seq,150,233156400,PRJNA281204,SAMN03486120,111032755,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996079,AB_S5,GSM1658089,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658089,Brain,SRP057196,cortex
SRR1974762,postnatal 63 years,RNA-Seq,150,236990850,PRJNA281204,SAMN03486121,114786579,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996080,AB_S5,GSM1658090,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658090,Brain,SRP057196,cortex
SRR1974763,postnatal 63 years,RNA-Seq,150,265733250,PRJNA281204,SAMN03486122,129093819,nochipID3,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996081,AB_S5,GSM1658091,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658091,Brain,SRP057196,cortex
SRR1974764,postnatal 63 years,RNA-Seq,150,311332650,PRJNA281204,SAMN03486123,146518087,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996082,AB_S5,GSM1658092,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658092,Brain,SRP057196,cortex
SRR1974765,postnatal 63 years,RNA-Seq,150,258520950,PRJNA281204,SAMN03486124,122800549,nochipID3,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996083,AB_S5,GSM1658093,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658093,Brain,SRP057196,cortex
SRR1974766,postnatal 63 years,RNA-Seq,150,299928300,PRJNA281204,SAMN03486125,140902745,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996084,AB_S5,GSM1658094,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658094,Brain,SRP057196,cortex
SRR1974767,postnatal 63 years,RNA-Seq,150,263239350,PRJNA281204,SAMN03486126,128750245,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996085,AB_S5,GSM1658095,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658095,Brain,SRP057196,cortex
SRR1974768,postnatal 63 years,RNA-Seq,150,233329050,PRJNA281204,SAMN03486127,110065137,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996086,AB_S5,GSM1658096,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658096,Brain,SRP057196,cortex
SRR1974769,postnatal 63 years,RNA-Seq,150,320607150,PRJNA281204,SAMN03486128,150126475,nochipID3,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996087,AB_S5,GSM1658097,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658097,Brain,SRP057196,cortex
SRR1974770,postnatal 63 years,RNA-Seq,150,223732650,PRJNA281204,SAMN03486129,108465956,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996088,AB_S5,GSM1658098,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658098,Brain,SRP057196,cortex
SRR1974771,postnatal 63 years,RNA-Seq,150,176754750,PRJNA281204,SAMN03486130,88941587,nochipID3,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996089,AB_S5,GSM1658099,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658099,Brain,SRP057196,cortex
SRR1974772,postnatal 63 years,RNA-Seq,150,253029750,PRJNA281204,SAMN03486131,118365861,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996090,AB_S5,GSM1658100,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658100,Brain,SRP057196,cortex
SRR1974773,postnatal 63 years,RNA-Seq,150,245749950,PRJNA281204,SAMN03486132,115124334,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996091,AB_S5,GSM1658101,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658101,Brain,SRP057196,cortex
SRR1974774,postnatal 63 years,RNA-Seq,150,261696600,PRJNA281204,SAMN03486133,127668734,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996092,AB_S5,GSM1658102,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658102,Brain,SRP057196,cortex
SRR1974775,postnatal 63 years,RNA-Seq,150,263791050,PRJNA281204,SAMN03486134,128684623,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996093,AB_S5,GSM1658103,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658103,Brain,SRP057196,cortex
SRR1974776,postnatal 63 years,RNA-Seq,150,256985850,PRJNA281204,SAMN03486135,124842522,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996094,AB_S5,GSM1658104,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658104,Brain,SRP057196,cortex
SRR1974777,postnatal 63 years,RNA-Seq,150,285635250,PRJNA281204,SAMN03486136,139004024,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996095,AB_S5,GSM1658105,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658105,Brain,SRP057196,cortex
SRR1974778,postnatal 63 years,RNA-Seq,150,309690150,PRJNA281204,SAMN03486137,144659155,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996096,AB_S5,GSM1658106,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658106,Brain,SRP057196,cortex
SRR1974779,postnatal 63 years,RNA-Seq,150,230141850,PRJNA281204,SAMN03486138,111974071,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996097,AB_S5,GSM1658107,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658107,Brain,SRP057196,cortex
SRR1974780,postnatal 63 years,RNA-Seq,150,238490100,PRJNA281204,SAMN03486139,112433966,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996098,AB_S5,GSM1658108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658108,Brain,SRP057196,cortex
SRR1974781,postnatal 63 years,RNA-Seq,150,192948450,PRJNA281204,SAMN03486140,91231330,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996099,AB_S5,GSM1658109,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658109,Brain,SRP057196,cortex
SRR1974782,postnatal 63 years,RNA-Seq,150,274005300,PRJNA281204,SAMN03486141,131893019,nochipID3,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996100,AB_S5,GSM1658110,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658110,Brain,SRP057196,cortex
SRR1974783,postnatal 63 years,RNA-Seq,150,287625150,PRJNA281204,SAMN03486142,134332949,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996101,AB_S5,GSM1658111,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658111,Brain,SRP057196,cortex
SRR1974784,postnatal 63 years,RNA-Seq,150,213036150,PRJNA281204,SAMN03486143,101970208,nochipID3,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996102,AB_S5,GSM1658112,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658112,Brain,SRP057196,cortex
SRR1974785,postnatal 63 years,RNA-Seq,150,328144200,PRJNA281204,SAMN03486144,158602353,nochipID3,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996103,AB_S5,GSM1658113,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658113,Brain,SRP057196,cortex
SRR1974786,postnatal 63 years,RNA-Seq,150,320595150,PRJNA281204,SAMN03486145,149724369,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996104,AB_S5,GSM1658114,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658114,Brain,SRP057196,cortex
SRR1974787,postnatal 63 years,RNA-Seq,150,263760150,PRJNA281204,SAMN03486086,126649976,nochipID3,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996105,AB_S5,GSM1658115,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658115,Brain,SRP057196,cortex
SRR1974788,postnatal 63 years,RNA-Seq,150,255007800,PRJNA281204,SAMN03486087,123915834,nochipID5,microglia,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996106,AB_S5,GSM1658116,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658116,Brain,SRP057196,hippocampus
SRR1974789,postnatal 63 years,RNA-Seq,150,231500250,PRJNA281204,SAMN03486088,112089053,nochipID5,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996107,AB_S5,GSM1658117,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658117,Brain,SRP057196,hippocampus
SRR1974790,postnatal 63 years,RNA-Seq,150,246585300,PRJNA281204,SAMN03486089,115965980,nochipID5,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996108,AB_S5,GSM1658118,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658118,Brain,SRP057196,hippocampus
SRR1974791,postnatal 63 years,RNA-Seq,150,295330650,PRJNA281204,SAMN03486090,140723120,nochipID5,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996109,AB_S5,GSM1658119,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658119,Brain,SRP057196,hippocampus
SRR1974792,postnatal 63 years,RNA-Seq,150,302874450,PRJNA281204,SAMN03486091,143422541,nochipID5,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996110,AB_S5,GSM1658120,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658120,Brain,SRP057196,hippocampus
SRR1974793,postnatal 63 years,RNA-Seq,150,149908650,PRJNA281204,SAMN03486092,70180849,nochipID5,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996111,AB_S5,GSM1658121,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658121,Brain,SRP057196,hippocampus
SRR1974794,postnatal 63 years,RNA-Seq,150,188941350,PRJNA281204,SAMN03486093,90553542,nochipID5,endothelial,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996112,AB_S5,GSM1658122,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658122,Brain,SRP057196,hippocampus
SRR1974795,postnatal 63 years,RNA-Seq,150,139482000,PRJNA281204,SAMN03486094,67638086,nochipID5,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996113,AB_S5,GSM1658123,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658123,Brain,SRP057196,hippocampus
SRR1974796,postnatal 63 years,RNA-Seq,150,273903150,PRJNA281204,SAMN03486095,132707471,nochipID5,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996114,AB_S5,GSM1658124,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658124,Brain,SRP057196,hippocampus
SRR1974797,postnatal 63 years,RNA-Seq,150,247626150,PRJNA281204,SAMN03486096,116278893,nochipID5,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996115,AB_S5,GSM1658125,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658125,Brain,SRP057196,hippocampus
SRR1974798,postnatal 63 years,RNA-Seq,150,281970900,PRJNA281204,SAMN03486097,136625301,nochipID5,endothelial,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996116,AB_S5,GSM1658126,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658126,Brain,SRP057196,hippocampus
SRR1974799,postnatal 21 years,RNA-Seq,150,285215550,PRJNA281204,SAMN03486098,132279106,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996117,AB_S7,GSM1658127,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658127,Brain,SRP057196,cortex
SRR1974800,postnatal 21 years,RNA-Seq,150,266109750,PRJNA281204,SAMN03486099,125000279,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996118,AB_S7,GSM1658128,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658128,Brain,SRP057196,cortex
SRR1974801,postnatal 21 years,RNA-Seq,150,506950950,PRJNA281204,SAMN03486100,231254727,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996119,AB_S7,GSM1658129,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658129,Brain,SRP057196,cortex
SRR1974802,postnatal 21 years,RNA-Seq,150,403611300,PRJNA281204,SAMN03486101,189214051,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996120,AB_S7,GSM1658130,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658130,Brain,SRP057196,cortex
SRR1974803,postnatal 21 years,RNA-Seq,150,407229000,PRJNA281204,SAMN03486102,195358515,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996121,AB_S7,GSM1658131,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658131,Brain,SRP057196,cortex
SRR1974804,postnatal 21 years,RNA-Seq,150,571682700,PRJNA281204,SAMN03486103,268517815,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996122,AB_S7,GSM1658132,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658132,Brain,SRP057196,cortex
SRR1974805,postnatal 21 years,RNA-Seq,150,496209450,PRJNA281204,SAMN03486104,237235998,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996123,AB_S7,GSM1658133,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658133,Brain,SRP057196,cortex
SRR1974806,postnatal 21 years,RNA-Seq,150,351876900,PRJNA281204,SAMN03486105,162479779,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996124,AB_S7,GSM1658134,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658134,Brain,SRP057196,cortex
SRR1974807,postnatal 21 years,RNA-Seq,150,334678800,PRJNA281204,SAMN03486106,160669690,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996125,AB_S7,GSM1658135,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658135,Brain,SRP057196,cortex
SRR1974808,postnatal 21 years,RNA-Seq,150,464971800,PRJNA281204,SAMN03486107,211897801,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996126,AB_S7,GSM1658136,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658136,Brain,SRP057196,cortex
SRR1974809,postnatal 21 years,RNA-Seq,150,370689150,PRJNA281204,SAMN03486108,170737934,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996127,AB_S7,GSM1658137,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658137,Brain,SRP057196,cortex
SRR1974810,postnatal 21 years,RNA-Seq,150,183553950,PRJNA281204,SAMN03486109,85463924,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996128,AB_S7,GSM1658138,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658138,Brain,SRP057196,cortex
SRR1974811,postnatal 21 years,RNA-Seq,150,148487250,PRJNA281204,SAMN03486110,68402375,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996129,AB_S7,GSM1658139,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658139,Brain,SRP057196,cortex
SRR1974812,postnatal 21 years,RNA-Seq,150,432051450,PRJNA281204,SAMN03486111,201550397,nochipID8,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996130,AB_S7,GSM1658140,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658140,Brain,SRP057196,cortex
SRR1974813,postnatal 21 years,RNA-Seq,150,367852950,PRJNA281204,SAMN03486112,175952475,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996131,AB_S7,GSM1658141,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658141,Brain,SRP057196,cortex
SRR1974814,postnatal 21 years,RNA-Seq,150,196089750,PRJNA281204,SAMN03486113,99039778,nochipID8,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996132,AB_S7,GSM1658142,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658142,Brain,SRP057196,cortex
SRR1974815,postnatal 21 years,RNA-Seq,150,394790700,PRJNA281204,SAMN03486114,181471388,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996133,AB_S7,GSM1658143,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658143,Brain,SRP057196,cortex
SRR1974816,postnatal 21 years,RNA-Seq,150,73106400,PRJNA281204,SAMN03486115,34833337,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996134,AB_S7,GSM1658144,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658144,Brain,SRP057196,cortex
SRR1974817,postnatal 21 years,RNA-Seq,150,264624150,PRJNA281204,SAMN03486056,123240575,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996135,AB_S7,GSM1658145,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658145,Brain,SRP057196,cortex
SRR1974818,postnatal 21 years,RNA-Seq,150,230535450,PRJNA281204,SAMN03486057,106756569,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996136,AB_S7,GSM1658146,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658146,Brain,SRP057196,cortex
SRR1974819,postnatal 21 years,RNA-Seq,150,307731150,PRJNA281204,SAMN03486058,142232999,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996137,AB_S7,GSM1658147,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658147,Brain,SRP057196,cortex
SRR1974820,postnatal 21 years,RNA-Seq,150,360111900,PRJNA281204,SAMN03486059,167764279,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996138,AB_S7,GSM1658148,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658148,Brain,SRP057196,cortex
SRR1974821,postnatal 21 years,RNA-Seq,150,373479900,PRJNA281204,SAMN03486060,178321761,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996139,AB_S7,GSM1658149,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658149,Brain,SRP057196,cortex
SRR1974822,postnatal 21 years,RNA-Seq,150,464001300,PRJNA281204,SAMN03486061,218931489,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996140,AB_S7,GSM1658150,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658150,Brain,SRP057196,cortex
SRR1974823,postnatal 21 years,RNA-Seq,150,145224150,PRJNA281204,SAMN03486062,69058693,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996141,AB_S7,GSM1658151,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658151,Brain,SRP057196,cortex
SRR1974824,postnatal 21 years,RNA-Seq,150,349657800,PRJNA281204,SAMN03486063,162342520,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996142,AB_S7,GSM1658152,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658152,Brain,SRP057196,cortex
